area,ciudad,conglomerado,panelm,vivienda,hogar,s91p7,s91p8a,s91p8b,s91p8c,s91p8d,s101p121,s101p122,s101p123,s101p124,s101p125,s101p126,s91p10,s91p111,s91p112,s91p113,s91p114,s91p115,s91p121,s91p122,s91p123,s91p124,s91p125,s91p126,s91p131,s91p132,s91p133,estrato,fexp,upm,id_vivienda,id_hogar,periodo
1,180150,013001,025,03,1,3,1,1,1,1,2,2,2,1,2,2,3,2,2,2,2,2,4,4,4,4,2,4,3,5,5,2911,72.1068776933785,180150013001,18015001300102503,180150013001025031,202210
1,180150,013001,025,04,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,5,5,5,5,4,1,5,5,1,2911,72.1068776933785,180150013001,18015001300102504,180150013001025041,202210
1,180150,013001,025,05,1,3,1,2,2,1,2,2,2,1,2,2,4,2,2,2,2,2,5,5,5,5,5,1,1,1,5,2911,72.1068776933785,180150013001,18015001300102505,180150013001025051,202210
1,180150,013001,025,06,1,3,1,5,1,1,1,2,2,2,2,1,4,2,2,2,2,2,5,5,5,5,5,1,1,5,5,2911,72.1068776933785,180150013001,18015001300102506,180150013001025061,202210
1,180150,013001,025,07,1,3,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,1,1,5,5,2911,72.1068776933785,180150013001,18015001300102507,180150013001025071,202210
1,180150,013503,013,01,1,3,3,2,5,1,2,2,2,2,2,1,3,2,2,2,2,2,5,5,5,5,5,1,3,4,4,2912,58.1118267554539,180150013503,18015001350301301,180150013503013011,202210
1,180150,013503,013,02,1,1,1,2,2,1,1,2,2,2,2,1,3,2,2,2,2,2,5,5,5,5,5,1,1,4,5,2912,58.1118267554539,180150013503,18015001350301302,180150013503013021,202210
1,180150,013503,013,03,1,3,3,5,1,1,2,2,2,2,2,2,1,2,2,2,2,2,5,5,5,5,5,1,5,5,5,2912,58.1118267554539,180150013503,18015001350301303,180150013503013031,202210
1,180150,013503,013,04,1,1,1,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,5,5,5,4,4,1,5,5,5,2912,58.1118267554539,180150013503,18015001350301304,180150013503013041,202210
1,180150,013503,013,05,1,3,2,1,1,1,2,2,1,2,1,1,1,2,2,2,2,2,5,5,5,5,5,1,5,5,5,2912,58.1118267554539,180150013503,18015001350301305,180150013503013051,202210
1,180150,013503,013,06,1,3,1,2,2,1,1,2,2,2,2,1,3,2,2,2,2,2,5,4,5,4,4,1,1,1,5,2912,58.1118267554539,180150013503,18015001350301306,180150013503013061,202210
1,180150,013503,013,07,1,1,4,2,2,4,1,2,2,1,1,1,3,2,2,2,2,2,5,1,1,5,5,1,1,5,1,2912,58.1118267554539,180150013503,18015001350301307,180150013503013071,202210
1,180150,015602,015,01,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,1,5,5,5,2911,37.9514308066155,180150015602,18015001560201501,180150015602015011,202210
1,180150,015602,015,02,1,3,6,2,2,1,1,2,2,2,1,2,4,2,2,2,2,2,5,5,5,5,5,1,1,5,4,2911,37.9514308066155,180150015602,18015001560201502,180150015602015021,202210
1,180150,015602,015,03,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,5,5,5,5,5,1,1,1,1,2911,37.9514308066155,180150015602,18015001560201503,180150015602015031,202210
1,180150,015602,015,04,1,1,1,2,2,1,1,2,2,2,2,1,4,2,2,2,2,2,5,5,5,5,5,1,4,1,1,2911,37.9514308066155,180150015602,18015001560201504,180150015602015041,202210
1,180150,015602,015,05,1,3,1,2,2,1,1,2,2,2,2,1,3,2,2,2,2,2,5,4,4,5,5,1,1,4,5,2911,37.9514308066155,180150015602,18015001560201505,180150015602015051,202210
1,180150,015602,015,06,1,1,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,5,1,5,5,5,1,1,5,5,2911,37.9514308066155,180150015602,18015001560201506,180150015602015061,202210
1,180150,015602,015,07,1,3,1,2,2,1,2,2,2,2,2,1,3,2,2,2,2,2,4,4,5,5,5,1,1,5,5,2911,37.9514308066155,180150015602,18015001560201507,180150015602015071,202210
1,180150,016102,015,01,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,5,5,5,5,5,5,5,1,1,2911,68.9629056791531,180150016102,18015001610201501,180150016102015011,202210
1,180150,016102,015,02,1,3,1,5,2,1,2,2,2,2,2,2,4,2,2,2,2,2,5,5,5,5,5,1,1,1,1,2911,68.9629056791531,180150016102,18015001610201502,180150016102015021,202210
1,180150,016102,015,03,1,3,1,5,5,1,2,2,2,2,2,2,1,2,2,2,2,2,5,5,5,5,5,1,1,1,1,2911,68.9629056791531,180150016102,18015001610201503,180150016102015031,202210
1,180150,016102,015,04,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,4,4,4,4,4,1,1,3,4,2911,68.9629056791531,180150016102,18015001610201504,180150016102015041,202210
1,180150,016102,015,05,1,1,1,1,1,1,2,2,2,1,2,2,4,2,2,2,2,2,5,5,5,5,5,5,5,5,5,2911,68.9629056791531,180150016102,18015001610201505,180150016102015051,202210
1,180150,016102,015,06,1,3,1,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,4,4,4,4,4,1,1,2,3,2911,68.9629056791531,180150016102,18015001610201506,180150016102015061,202210
1,180150,016102,015,07,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,5,5,1,3,2911,68.9629056791531,180150016102,18015001610201507,180150016102015071,202210
1,180150,016401,025,01,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,5,5,5,5,5,1,5,5,1,2912,32.0870138116689,180150016401,18015001640102501,180150016401025011,202210
1,180150,016401,025,02,1,1,1,2,2,1,2,2,2,1,2,1,3,2,2,2,2,2,5,1,5,5,5,1,3,5,5,2912,32.0870138116689,180150016401,18015001640102502,180150016401025021,202210
1,180150,016401,025,03,1,3,2,2,2,2,2,2,2,2,1,1,5,2,2,2,2,2,5,1,4,5,5,1,1,5,1,2912,32.0870138116689,180150016401,18015001640102503,180150016401025031,202210
1,180150,016401,025,04,1,1,1,1,2,1,2,2,1,2,2,1,4,1,2,2,2,2,5,5,5,5,5,1,1,5,4,2912,32.0870138116689,180150016401,18015001640102504,180150016401025041,202210
1,180150,016401,025,05,1,1,1,2,2,1,1,2,1,2,1,1,4,2,2,1,2,1,5,1,4,5,5,1,4,3,4,2912,32.0870138116689,180150016401,18015001640102505,180150016401025051,202210
1,180150,016401,025,06,1,3,1,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,5,5,1,5,5,1,2912,32.0870138116689,180150016401,18015001640102506,180150016401025061,202210
1,180150,016401,025,08,1,1,1,1,2,1,2,2,2,2,2,2,4,2,2,1,1,2,5,1,5,5,5,1,5,1,5,2912,32.0870138116689,180150016401,18015001640102508,180150016401025081,202210
1,180150,017004,013,01,1,1,4,5,5,2,1,2,1,2,1,2,5,2,2,2,2,2,2,1,5,3,3,1,1,5,1,2912,35.4117519471861,180150017004,18015001700401301,180150017004013011,202210
1,180150,017004,013,02,1,3,1,1,1,1,1,2,1,2,1,2,3,2,2,2,2,2,5,5,5,5,5,1,3,3,5,2912,35.4117519471861,180150017004,18015001700401302,180150017004013021,202210
1,180150,017004,013,03,1,1,6,5,5,2,1,2,1,1,1,2,5,2,2,2,2,2,5,4,5,5,5,1,1,5,5,2912,35.4117519471861,180150017004,18015001700401303,180150017004013031,202210
1,180150,017004,013,04,1,1,1,2,2,1,1,2,1,2,2,2,5,2,2,2,2,2,5,5,3,5,5,1,1,3,5,2912,35.4117519471861,180150017004,18015001700401304,180150017004013041,202210
1,180150,017004,013,05,1,1,2,2,2,2,1,2,1,1,1,1,5,2,2,2,2,2,5,5,5,5,5,1,1,5,5,2912,35.4117519471861,180150017004,18015001700401305,180150017004013051,202210
1,180150,017004,013,06,1,1,2,2,2,2,2,2,1,2,1,2,4,2,2,2,2,2,5,3,5,5,5,1,1,3,5,2912,35.4117519471861,180150017004,18015001700401306,180150017004013061,202210
1,180150,017004,013,07,1,1,1,1,1,1,2,2,1,2,2,2,5,2,2,2,2,2,5,3,5,5,5,1,1,4,1,2912,35.4117519471861,180150017004,18015001700401307,180150017004013071,202210
1,180150,017102,015,01,1,3,1,2,2,1,1,2,1,2,1,2,4,2,2,2,2,2,5,5,5,5,5,1,1,5,5,2912,25.8504528486964,180150017102,18015001710201501,180150017102015011,202210
1,180150,017102,015,02,1,3,2,2,2,2,2,2,1,2,1,1,3,2,2,2,2,2,5,3,5,5,5,1,1,5,1,2912,25.8504528486964,180150017102,18015001710201502,180150017102015021,202210
1,180150,017102,015,03,1,1,1,1,1,1,2,2,1,1,2,1,3,2,2,2,2,2,5,5,5,5,5,1,4,4,4,2912,25.8504528486964,180150017102,18015001710201503,180150017102015031,202210
1,180150,017102,015,04,1,3,1,2,2,1,1,2,1,1,1,2,3,2,2,1,1,2,5,5,5,5,5,1,1,5,3,2912,25.8504528486964,180150017102,18015001710201504,180150017102015041,202210
1,180150,017102,015,05,1,1,2,2,2,1,2,1,2,1,1,2,4,2,2,2,2,2,3,4,3,4,4,1,3,1,4,2912,25.8504528486964,180150017102,18015001710201505,180150017102015051,202210
1,180150,017102,015,06,1,3,2,2,2,2,1,2,1,1,1,2,3,2,2,2,2,2,5,5,5,5,5,2,1,5,5,2912,25.8504528486964,180150017102,18015001710201506,180150017102015061,202210
1,180150,017102,015,07,1,1,2,2,2,2,1,2,2,2,1,2,5,2,2,2,1,2,5,5,5,5,5,5,1,1,5,2912,25.8504528486964,180150017102,18015001710201507,180150017102015071,202210
1,180150,017602,015,01,1,3,1,2,2,1,1,2,2,2,1,1,4,2,2,2,2,2,5,5,5,5,5,1,1,4,5,2912,71.7940390172997,180150017602,18015001760201501,180150017602015011,202210
1,180150,017602,015,02,1,3,1,5,5,1,1,2,1,2,1,1,4,2,2,2,2,2,5,5,5,5,5,1,1,5,1,2912,71.7940390172997,180150017602,18015001760201502,180150017602015021,202210
1,180150,017602,015,03,1,1,1,2,2,1,1,2,1,2,2,1,3,2,2,2,2,2,5,5,5,5,5,1,1,4,5,2912,71.7940390172997,180150017602,18015001760201503,180150017602015031,202210
1,180150,017602,015,04,1,1,1,2,2,1,2,2,1,2,1,1,1,2,2,2,2,2,5,5,5,5,5,1,1,4,5,2912,71.7940390172997,180150017602,18015001760201504,180150017602015041,202210
1,180150,017602,015,05,1,3,1,2,2,1,1,2,2,2,2,1,3,2,2,2,2,2,5,4,5,5,5,1,1,4,5,2912,71.7940390172997,180150017602,18015001760201505,180150017602015051,202210
1,180150,017602,015,06,1,3,1,2,2,1,1,2,2,2,2,1,3,2,2,2,2,2,5,5,5,5,5,1,1,5,5,2912,71.7940390172997,180150017602,18015001760201506,180150017602015061,202210
1,180150,017602,015,07,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,1,1,5,5,2912,71.7940390172997,180150017602,18015001760201507,180150017602015071,202210
1,180150,017801,025,01,1,3,2,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,5,5,5,5,5,1,1,5,5,2912,186.137341971067,180150017801,18015001780102501,180150017801025011,202210
1,180150,017801,025,02,1,3,1,1,1,1,1,2,1,1,1,1,4,2,2,2,2,2,5,5,5,5,5,1,2,5,5,2912,186.137341971067,180150017801,18015001780102502,180150017801025021,202210
1,180150,017801,025,03,1,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,5,5,5,5,5,1,1,5,5,2912,186.137341971067,180150017801,18015001780102503,180150017801025031,202210
1,180150,017801,025,04,1,1,2,2,2,2,1,2,2,2,2,2,4,2,2,2,2,2,5,5,5,5,5,1,1,5,5,2912,186.137341971067,180150017801,18015001780102504,180150017801025041,202210
1,180150,017801,025,05,1,1,6,2,2,1,1,2,1,1,1,1,4,2,2,2,2,2,1,5,5,5,5,1,1,5,5,2912,186.137341971067,180150017801,18015001780102505,180150017801025051,202210
1,180150,017801,025,06,1,1,2,2,2,2,1,2,2,2,2,1,4,2,2,2,2,2,5,5,5,5,5,1,1,5,5,2912,186.137341971067,180150017801,18015001780102506,180150017801025061,202210
1,180150,017801,025,07,1,1,1,2,2,1,1,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,1,5,3,5,2912,186.137341971067,180150017801,18015001780102507,180150017801025071,202210
1,180150,018401,015,01,1,1,3,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,5,4,4,99,5,1,1,5,5,2911,50.5111777274627,180150018401,18015001840101501,180150018401015011,202210
1,180150,018401,015,02,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,5,4,4,5,5,1,1,4,5,2911,50.5111777274627,180150018401,18015001840101502,180150018401015021,202210
1,180150,018401,015,03,1,1,2,2,2,2,2,2,2,2,2,2,4,1,2,2,2,2,5,5,5,5,1,99,1,1,5,2911,50.5111777274627,180150018401,18015001840101503,180150018401015031,202210
1,180150,018401,015,04,1,3,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,5,5,5,5,5,1,4,4,4,2911,50.5111777274627,180150018401,18015001840101504,180150018401015041,202210
1,180150,018401,015,05,1,3,1,5,2,1,2,2,2,2,2,2,3,2,2,2,2,2,5,4,4,5,5,1,4,4,4,2911,50.5111777274627,180150018401,18015001840101505,180150018401015051,202210
1,180150,018401,015,06,1,3,2,2,2,2,2,2,2,2,2,2,4,1,2,2,2,2,5,4,4,4,4,1,1,1,1,2911,50.5111777274627,180150018401,18015001840101506,180150018401015061,202210
1,180150,018401,015,07,1,1,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,5,4,4,4,5,1,1,5,5,2911,50.5111777274627,180150018401,18015001840101507,180150018401015071,202210
1,180150,019203,015,01,1,1,1,2,2,1,2,2,2,2,2,2,4,2,2,2,2,2,5,3,5,5,5,1,1,5,5,2912,217.855459933641,180150019203,18015001920301501,180150019203015011,202210
1,180150,019203,015,02,1,1,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,5,5,5,5,5,1,5,5,5,2912,217.855459933641,180150019203,18015001920301502,180150019203015021,202210
1,180150,019203,015,03,1,1,1,1,1,1,2,2,2,2,2,1,4,2,2,2,2,2,3,5,5,5,5,1,1,3,5,2912,217.855459933641,180150019203,18015001920301503,180150019203015031,202210
1,180150,019203,015,04,1,3,1,1,1,1,1,2,2,2,2,2,3,2,2,2,2,2,4,5,5,4,5,1,5,5,5,2912,217.855459933641,180150019203,18015001920301504,180150019203015041,202210
1,180150,019203,015,05,1,3,1,2,5,1,2,2,2,1,2,1,3,2,2,2,2,2,5,3,1,2,5,5,3,1,5,2912,217.855459933641,180150019203,18015001920301505,180150019203015051,202210
1,180150,019203,015,06,1,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,1,5,5,5,2912,217.855459933641,180150019203,18015001920301506,180150019203015061,202210
1,180150,019203,015,07,1,3,2,2,2,1,2,2,2,2,2,2,4,1,1,1,2,2,5,2,5,5,5,1,1,5,5,2912,217.855459933641,180150019203,18015001920301507,180150019203015071,202210
1,180150,019401,028,03,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,4,5,5,3,1,1,2,2912,157.132089033084,180150019401,18015001940102803,180150019401028031,202210
1,180150,019401,028,04,1,3,1,1,1,1,1,2,2,2,1,1,3,2,2,2,2,2,5,5,5,5,5,3,4,4,3,2912,157.132089033084,180150019401,18015001940102804,180150019401028041,202210
1,180150,019401,028,05,1,3,1,1,1,1,1,1,1,1,1,1,4,2,2,2,2,2,4,4,5,5,4,3,3,3,1,2912,157.132089033084,180150019401,18015001940102805,180150019401028051,202210
1,180150,019401,028,06,1,3,1,1,1,1,2,2,1,2,2,1,3,2,2,2,2,2,4,5,5,4,4,3,3,3,3,2912,157.132089033084,180150019401,18015001940102806,180150019401028061,202210
1,180150,019401,028,07,1,3,1,2,2,1,2,2,2,2,2,1,4,2,2,2,2,2,5,3,5,5,5,1,5,3,3,2912,157.132089033084,180150019401,18015001940102807,180150019401028071,202210
1,180150,019401,028,08,1,3,1,2,2,1,1,2,1,1,2,1,4,2,2,2,2,2,4,4,4,4,4,4,4,3,3,2912,157.132089033084,180150019401,18015001940102808,180150019401028081,202210
1,180150,019401,028,09,1,1,1,1,1,1,1,2,2,2,1,1,3,2,2,2,2,2,5,5,5,5,5,2,2,2,2,2912,157.132089033084,180150019401,18015001940102809,180150019401028091,202210
1,180150,020006,028,01,1,3,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,1,2,4,4,2911,48.0619847650912,180150020006,18015002000602801,180150020006028011,202210
1,180150,020006,028,04,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,5,5,5,5,5,5,5,5,5,2911,48.0619847650912,180150020006,18015002000602804,180150020006028041,202210
1,180150,020006,028,05,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,1,3,3,3,2911,48.0619847650912,180150020006,18015002000602805,180150020006028051,202210
1,180150,020006,028,07,1,3,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,1,2,4,4,2911,48.0619847650912,180150020006,18015002000602807,180150020006028071,202210
1,180150,020006,028,08,1,3,1,1,2,1,2,2,2,2,2,2,4,2,2,2,2,1,5,5,5,5,5,1,2,4,4,2911,48.0619847650912,180150020006,18015002000602808,180150020006028081,202210
1,180150,020006,028,09,1,3,1,2,2,1,2,2,2,2,2,2,4,2,2,2,2,2,5,5,5,5,5,1,2,2,2,2911,48.0619847650912,180150020006,18015002000602809,180150020006028091,202210
1,180150,020006,028,10,1,3,1,1,1,1,2,2,2,2,1,1,4,2,2,2,2,2,5,5,5,5,5,1,2,4,4,2911,48.0619847650912,180150020006,18015002000602810,180150020006028101,202210
1,180150,021502,013,01,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,1,5,5,2912,57.8345943507707,180150021502,18015002150201301,180150021502013011,202210
1,180150,021502,013,02,1,3,1,1,1,1,2,2,1,1,1,1,5,2,2,2,2,2,5,3,5,5,5,1,1,5,5,2912,57.8345943507707,180150021502,18015002150201302,180150021502013021,202210
1,180150,021502,013,03,1,3,1,2,2,1,2,2,2,2,2,1,3,2,2,2,2,2,5,3,5,5,5,1,1,5,5,2912,57.8345943507707,180150021502,18015002150201303,180150021502013031,202210
1,180150,021502,013,04,1,1,1,2,2,1,1,2,1,1,1,2,3,2,2,2,2,2,5,5,5,5,5,1,5,5,5,2912,57.8345943507707,180150021502,18015002150201304,180150021502013041,202210
1,180150,021502,013,06,1,3,2,5,2,2,1,1,1,2,2,2,4,2,2,2,2,2,5,4,5,5,5,1,5,5,2,2912,57.8345943507707,180150021502,18015002150201306,180150021502013061,202210
1,180150,021502,013,07,1,3,1,2,2,1,2,2,1,2,1,2,3,2,2,2,2,2,5,2,3,2,2,1,1,1,4,2912,57.8345943507707,180150021502,18015002150201307,180150021502013071,202210
1,180150,021502,013,08,1,3,1,1,1,1,1,2,1,2,1,1,5,2,2,2,2,2,3,3,5,5,5,1,3,2,3,2912,57.8345943507707,180150021502,18015002150201308,180150021502013081,202210
1,180150,023901,028,01,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,5,2,4,5,5,1,1,5,4,2911,39.8374302626533,180150023901,18015002390102801,180150023901028011,202210
1,180150,023901,028,03,1,1,6,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,5,4,4,4,4,1,3,5,5,2911,39.8374302626533,180150023901,18015002390102803,180150023901028031,202210
1,180150,023901,028,04,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,1,3,3,5,2911,39.8374302626533,180150023901,18015002390102804,180150023901028041,202210
1,180150,023901,028,06,1,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,1,5,5,5,2911,39.8374302626533,180150023901,18015002390102806,180150023901028061,202210
1,180150,024401,025,01,1,3,1,2,1,1,1,2,2,1,1,1,4,2,2,2,2,2,5,5,5,5,5,5,1,5,5,2911,41.6250284447411,180150024401,18015002440102501,180150024401025011,202210
1,180150,024401,025,02,1,3,1,5,2,1,2,2,2,1,2,2,4,2,2,2,2,2,5,5,5,5,5,1,1,1,5,2911,41.6250284447411,180150024401,18015002440102502,180150024401025021,202210
1,180150,024401,025,03,1,1,1,2,2,1,2,2,1,2,2,2,3,2,2,2,2,2,99,5,5,5,5,1,5,5,5,2911,41.6250284447411,180150024401,18015002440102503,180150024401025031,202210
1,180150,024401,025,04,1,1,1,2,2,1,2,2,2,2,2,2,4,2,2,2,2,2,5,5,5,5,5,1,5,5,5,2911,41.6250284447411,180150024401,18015002440102504,180150024401025041,202210
1,180150,024401,025,05,1,3,1,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,3,3,3,3,3,3,4,5,4,2911,41.6250284447411,180150024401,18015002440102505,180150024401025051,202210
1,180150,024401,025,06,1,1,1,5,2,1,2,2,1,2,2,2,4,2,2,2,2,2,5,99,5,5,5,1,1,1,5,2911,41.6250284447411,180150024401,18015002440102506,180150024401025061,202210
1,180150,024401,025,07,1,3,1,5,2,1,2,2,2,2,2,2,3,2,2,2,2,2,3,4,4,4,3,1,2,2,2,2911,41.6250284447411,180150024401,18015002440102507,180150024401025071,202210
1,180150,024503,025,01,1,3,1,1,2,1,2,2,2,2,2,2,4,2,2,2,2,1,5,5,5,5,5,1,1,2,4,2913,82.1871997727643,180150024503,18015002450302501,180150024503025011,202210
1,180150,024503,025,02,1,3,1,1,1,1,2,2,2,2,2,1,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2913,82.1871997727643,180150024503,18015002450302502,180150024503025021,202210
1,180150,024503,025,03,1,1,1,1,1,1,2,2,2,2,2,1,4,2,2,2,2,2,5,5,5,5,5,1,3,3,5,2913,82.1871997727643,180150024503,18015002450302503,180150024503025031,202210
1,180150,024503,025,04,1,3,2,2,2,2,2,2,1,2,1,1,3,2,2,2,2,2,5,5,3,3,5,1,2,2,5,2913,82.1871997727643,180150024503,18015002450302504,180150024503025041,202210
1,180150,024503,025,05,1,1,1,2,2,1,2,2,2,2,1,2,4,2,2,2,2,2,1,1,1,1,1,5,5,1,2,2913,82.1871997727643,180150024503,18015002450302505,180150024503025051,202210
1,180150,024503,025,06,1,3,6,2,2,1,2,2,2,1,2,1,4,2,2,2,2,2,5,2,3,5,5,1,1,3,3,2913,82.1871997727643,180150024503,18015002450302506,180150024503025061,202210
1,180150,024503,025,07,1,3,2,2,2,2,1,2,2,1,1,1,4,2,2,2,2,2,5,4,5,5,5,1,1,3,3,2913,82.1871997727643,180150024503,18015002450302507,180150024503025071,202210
1,180150,024602,025,01,1,3,1,2,2,1,2,2,2,2,2,2,4,2,2,2,2,1,5,5,5,5,5,1,2,4,4,2911,61.6696746314799,180150024602,18015002460202501,180150024602025011,202210
1,180150,024602,025,02,1,3,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,1,2,4,4,2911,61.6696746314799,180150024602,18015002460202502,180150024602025021,202210
1,180150,024602,025,03,1,3,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,1,1,4,4,2911,61.6696746314799,180150024602,18015002460202503,180150024602025031,202210
1,180150,024602,025,04,1,3,2,1,1,2,2,2,1,1,1,1,3,2,2,2,2,2,5,5,5,5,5,1,2,5,4,2911,61.6696746314799,180150024602,18015002460202504,180150024602025041,202210
1,180150,024602,025,05,1,3,1,2,2,1,2,2,1,2,1,2,3,2,2,2,2,2,5,5,5,5,5,1,2,4,4,2911,61.6696746314799,180150024602,18015002460202505,180150024602025051,202210
1,180150,024602,025,06,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,1,1,4,4,2911,61.6696746314799,180150024602,18015002460202506,180150024602025061,202210
1,180150,024602,025,08,1,3,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,1,2,4,4,2911,61.6696746314799,180150024602,18015002460202508,180150024602025081,202210
1,180150,024701,013,01,1,3,6,2,2,1,2,2,2,2,2,1,4,2,2,2,2,2,5,5,5,5,5,1,1,5,5,2912,42.1019881771422,180150024701,18015002470101301,180150024701013011,202210
1,180150,024701,013,02,1,1,6,2,2,1,1,2,2,2,2,1,4,2,2,2,2,2,5,5,5,5,5,1,1,5,5,2912,42.1019881771422,180150024701,18015002470101302,180150024701013021,202210
1,180150,024701,013,03,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,1,1,5,5,2912,42.1019881771422,180150024701,18015002470101303,180150024701013031,202210
1,180150,024701,013,04,1,3,4,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,1,2,4,5,2912,42.1019881771422,180150024701,18015002470101304,180150024701013041,202210
1,180150,024701,013,05,1,3,6,2,2,1,1,2,2,2,2,1,3,2,2,2,2,2,5,5,5,5,5,1,1,4,5,2912,42.1019881771422,180150024701,18015002470101305,180150024701013051,202210
1,180150,024701,013,07,1,1,6,5,5,2,1,2,2,2,2,1,3,2,2,2,2,2,5,4,4,4,4,1,4,1,5,2912,42.1019881771422,180150024701,18015002470101307,180150024701013071,202210
1,180150,024701,013,09,1,1,6,2,2,1,1,2,1,2,2,1,3,2,2,2,2,2,5,5,5,5,1,1,1,5,5,2912,42.1019881771422,180150024701,18015002470101309,180150024701013091,202210
1,180150,025001,013,01,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,5,4,3,5,4,1,2,4,4,2913,27.201214216829,180150025001,18015002500101301,180150025001013011,202210
1,180150,025001,013,02,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,1,2,5,4,2913,27.201214216829,180150025001,18015002500101302,180150025001013021,202210
1,180150,025001,013,03,1,3,1,1,1,1,2,2,2,1,1,1,3,2,2,2,2,2,5,5,5,5,5,1,2,4,4,2913,27.201214216829,180150025001,18015002500101303,180150025001013031,202210
1,180150,025001,013,04,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,1,2,4,4,2913,27.201214216829,180150025001,18015002500101304,180150025001013041,202210
1,180150,025001,013,05,1,3,1,2,2,2,2,2,1,2,1,2,3,2,2,2,2,2,5,5,5,5,5,1,2,5,4,2913,27.201214216829,180150025001,18015002500101305,180150025001013051,202210
1,180150,025001,013,06,1,3,1,1,1,1,2,2,1,2,1,2,3,2,2,2,2,2,4,4,4,5,5,1,2,4,4,2913,27.201214216829,180150025001,18015002500101306,180150025001013061,202210
1,180150,025001,013,07,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,1,2,4,4,2913,27.201214216829,180150025001,18015002500101307,180150025001013071,202210
1,180150,025103,013,01,1,3,1,2,1,1,2,2,2,1,2,1,3,2,2,2,2,2,1,2,1,2,1,5,2,4,4,2912,108.496918046292,180150025103,18015002510301301,180150025103013011,202210
1,180150,025103,013,02,1,1,1,1,1,1,2,2,2,1,1,1,4,2,2,2,2,2,5,5,5,5,5,5,5,5,5,2912,108.496918046292,180150025103,18015002510301302,180150025103013021,202210
1,180150,025103,013,03,1,3,1,1,1,1,2,2,2,1,2,1,4,2,2,2,2,2,5,5,5,5,5,1,1,4,5,2912,108.496918046292,180150025103,18015002510301303,180150025103013031,202210
1,180150,025103,013,04,1,3,2,2,2,2,2,2,2,1,2,1,4,2,2,2,2,2,5,5,5,5,5,1,1,3,5,2912,108.496918046292,180150025103,18015002510301304,180150025103013041,202210
